run_id,tag,raw_update_norm,raw_update_energy,projected_update_norm,projected_update_energy,removed_displacement_norm,removed_displacement_energy,removed_energy,retained_norm_fraction,retained_energy_fraction,layer,basis_rank,projection_lambda,shrinkage_factor,round,client,epoch,batch,local_optimizer_step,update_control
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.06541772277525203,0.004279478453099728,0.06541772277525203,0.004279478453099728,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,3,6,44,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.009950193783148474,9.900635632220656e-05,0.009950193783148474,9.900635632220656e-05,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,3,6,44,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.0647942086635453,0.004198289476335049,0.0647942086635453,0.004198289476335049,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,3,7,45,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.009817843228297428,9.639004565542564e-05,0.009817843228297428,9.639004565542564e-05,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,3,7,45,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.0646666904393399,0.004181780852377415,0.0646666904393399,0.004181780852377415,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,3,8,46,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.0096965882764898,9.402382420375943e-05,0.0096965882764898,9.402382420375943e-05,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,3,8,46,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.06394704906084059,0.004089225083589554,0.06394704906084059,0.004089225083589554,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,3,9,47,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.009567090387363912,9.152921847999096e-05,0.009567090387363912,9.152921847999096e-05,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,3,9,47,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.06295013751366421,0.003962719812989235,0.06295013751366421,0.003962719812989235,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,3,10,48,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.00943722450624665,8.906120638130233e-05,0.00943722450624665,8.906120638130233e-05,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,3,10,48,shrinkage
